order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price
1731031,2019-12-12,15506,Jakarta Pusat,DKI Jakarta,P2086,BRAND_L,5,590000
1670329,2019-07-09,14730,Jakarta Pusat,DKI Jakarta,P0676,BRAND_C,1,1024000
1725955,2019-12-04,14921,Jakarta Selatan,DKI Jakarta,P3270,BRAND_S,12,450000
1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P0454,BRAND_B,4,450000
1716136,2019-11-14,14527,Depok,Jawa Barat,P0588,BRAND_B,1,5945000
1678393,2019-08-02,15157,Jakarta Barat,DKI Jakarta,P2981,BRAND_R,6,1395000
1721467,2019-11-26,15527,Bandung,Jawa Barat,P3574,BRAND_S,12,450000
1699873,2019-10-09,17315,Jakarta Selatan,DKI Jakarta,P1705,BRAND_H,12,310000
1692496,2019-09-17,13593,Jakarta Selatan,DKI Jakarta,P3970,BRAND_W,2,3494000
1677205,2019-07-31,17841,Jakarta Utara,DKI Jakarta,P2958,BRAND_R,2,450000
1728964,2019-12-09,14953,Tangerang,Banten,P3216,BRAND_S,4,1325000
1734460,2019-12-18,12748,Jakarta Utara,DKI Jakarta,P3357,BRAND_S,2,450000
1694176,2019-09-22,18041,Bekasi,Jawa Barat,P0581,BRAND_B,1,4195000
1719985,2019-11-24,16601,Malang,Jawa Timur,P2989,BRAND_R,2,450000
1711552,2019-11-05,13971,Malang,Jawa Timur,P0241,BRAND_A,12,747000
1706605,2019-10-24,12957,Malang,Jawa Timur,P0686,BRAND_C,6,1024000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P3399,BRAND_S,4,149000
1735531,2019-12-19,14056,Bekasi,Jawa Barat,P2089,BRAND_L,3,590000
1707673,2019-10-27,15701,Malang,Jawa Timur,P0171,BRAND_A,1,1325000
1727563,2019-12-06,14125,Malang,Jawa Timur,P2578,BRAND_P,24,450000
1711792,2019-11-05,16837,Jakarta Pusat,DKI Jakarta,P2969,BRAND_R,4,1150000
1721695,2019-11-26,14562,Jakarta Pusat,DKI Jakarta,P1684,BRAND_H,4,747000
1671034,2019-07-11,16279,Jakarta Pusat,DKI Jakarta,P2926,BRAND_R,16,310000
1719088,2019-11-21,14971,Jakarta Pusat,DKI Jakarta,P2853,BRAND_R,2,740000
1674220,2019-07-19,13004,Bogor,Jawa Barat,P3507,BRAND_S,16,159000
1691191,2019-09-12,14221,Jakarta Pusat,DKI Jakarta,P4009,BRAND_W,6,1045000
1726822,2019-12-05,14096,Surakarta,Jawa Tengah,P3240,BRAND_S,12,583000
1721290,2019-11-26,17139,Jakarta Selatan,DKI Jakarta,P2494,BRAND_P,12,1045000
1673395,2019-07-18,16187,Jakarta Selatan,DKI Jakarta,P1900,BRAND_J,10,740000
1723423,2019-11-29,17979,Bekasi,Jawa Barat,P2092,BRAND_L,1,590000
1670344,2019-07-09,13384,Jakarta Barat,DKI Jakarta,P0380,BRAND_B,2,2375000
1675606,2019-07-25,16904,Bandung,Jawa Barat,P1899,BRAND_J,2,740000
1704736,2019-10-21,13867,Jakarta Barat,DKI Jakarta,P3629,BRAND_S,12,450000
1716844,2019-11-17,17211,Tangerang,Banten,P3462,BRAND_S,6,303000
1692421,2019-09-17,12621,Denpasar,Bali,P2589,BRAND_P,12,240000
1705729,2019-10-23,17017,Jakarta Selatan,DKI Jakarta,P3217,BRAND_S,24,1199000
1699180,2019-10-07,13269,Depok,Jawa Barat,P2422,BRAND_P,24,149000
1674946,2019-07-23,15065,Jakarta Pusat,DKI Jakarta,P3534,BRAND_S,6,1325000
1710148,2019-11-01,17228,Bogor,Jawa Barat,P3220,BRAND_S,6,695000
1741993,2019-12-30,15097,Bogor,Jawa Barat,P3308,BRAND_S,12,450000
1734916,2019-12-18,14088,Bekasi,Jawa Barat,P0970,BRAND_C,2,2480000
1736560,2019-12-22,17864,Jakarta Pusat,DKI Jakarta,P2080,BRAND_L,4,2095000
1688671,2019-09-04,14191,Bogor,Jawa Barat,P3266,BRAND_S,4,1745000
1673233,2019-07-17,15194,Jakarta Selatan,DKI Jakarta,P1794,BRAND_H,12,520000
1727083,2019-12-05,12748,Jakarta Utara,DKI Jakarta,P1982,BRAND_L,1,590000
1700590,2019-10-10,13018,Jakarta Pusat,DKI Jakarta,P1803,BRAND_H,4,1745000
1724611,2019-12-02,17811,Malang,Jawa Timur,P1906,BRAND_J,2,740000
1723678,2019-11-29,14056,Bekasi,Jawa Barat,P2097,BRAND_L,4,590000
1677769,2019-08-01,15249,Bekasi,Jawa Barat,P2521,BRAND_P,12,1745000
1692595,2019-09-17,14418,Jakarta Selatan,DKI Jakarta,P0326,BRAND_B,5,450000
1700152,2019-10-09,17841,Jakarta Utara,DKI Jakarta,P0874,BRAND_C,1,1024000
1677190,2019-07-31,17220,Jakarta Selatan,DKI Jakarta,P4118,BRAND_W,50,159000
1693969,2019-09-20,14141,Malang,Jawa Timur,P0890,BRAND_C,10,450000
1708408,2019-10-29,16360,Bandung,Jawa Barat,P2080,BRAND_L,2,2095000
1715740,2019-11-13,18210,Bogor,Jawa Barat,P3323,BRAND_S,12,740000
1732417,2019-12-15,14503,Jakarta Selatan,DKI Jakarta,P1898,BRAND_J,10,740000
1677043,2019-07-30,14262,Jakarta Utara,DKI Jakarta,P2960,BRAND_R,36,590000
1685638,2019-08-25,13722,Bandung,Jawa Barat,P0554,BRAND_B,8,310000
1709041,2019-10-30,16803,Jakarta Pusat,DKI Jakarta,P3224,BRAND_S,8,303000
1734301,2019-12-18,15814,Malang,Jawa Timur,P2975,BRAND_R,12,590000
1738645,2019-12-25,15073,Bekasi,Jawa Barat,P2883,BRAND_R,5,1045000
1683130,2019-08-18,15708,Jakarta Pusat,DKI Jakarta,P2000,BRAND_L,5,1045000
1737007,2019-12-22,14093,Jakarta Pusat,DKI Jakarta,P1730,BRAND_H,1,450000
1722160,2019-11-27,16379,Jakarta Pusat,DKI Jakarta,P0609,BRAND_B,12,590000
1705972,2019-10-23,16460,Jakarta Utara,DKI Jakarta,P2641,BRAND_P,2,695000
1674574,2019-07-22,16869,Jakarta Pusat,DKI Jakarta,P2086,BRAND_L,5,590000
1692991,2019-09-18,13411,Purwokerto,Jawa Tengah,P0931,BRAND_C,6,1395000
1678063,2019-08-01,16012,Jakarta Selatan,DKI Jakarta,P2739,BRAND_P,8,310000
1668736,2019-07-04,17841,Jakarta Utara,DKI Jakarta,P2446,BRAND_P,2,205000
1737499,2019-12-23,14290,Jakarta Utara,DKI Jakarta,P3310,BRAND_S,12,740000
1740151,2019-12-26,14960,Bogor,Jawa Barat,P3442,BRAND_S,4,590000
1712056,2019-11-05,13208,Jakarta Barat,DKI Jakarta,P1753,BRAND_H,10,450000
1738624,2019-12-25,14653,Surakarta,Jawa Tengah,P3330,BRAND_S,1,1395000
1704418,2019-10-20,13083,Jakarta Selatan,DKI Jakarta,P4074,BRAND_W,4,1500000
1730554,2019-12-11,15967,Jakarta Pusat,DKI Jakarta,P3372,BRAND_S,1,1500000
1715713,2019-11-13,12522,Denpasar,Bali,P2789,BRAND_P,100,26000
1720192,2019-11-24,15547,Depok,Jawa Barat,P3053,BRAND_R,2,450000
1729216,2019-12-10,13735,Jakarta Pusat,DKI Jakarta,P0491,BRAND_B,3,450000
1679419,2019-08-06,13311,Jakarta Pusat,DKI Jakarta,P0672,BRAND_C,12,159000
1713637,2019-11-08,12856,Surakarta,Jawa Tengah,P1789,BRAND_H,6,310000
1734442,2019-12-18,12748,Jakarta Utara,DKI Jakarta,P4116,BRAND_W,25,159000
1718734,2019-11-20,16345,Bogor,Jawa Barat,P0870,BRAND_C,6,450000
1739821,2019-12-26,16938,Bogor,Jawa Barat,P3013,BRAND_R,3,1745000
1669381,2019-07-07,14276,Surabaya,Jawa Timur,P2445,BRAND_P,24,205000
1697551,2019-10-02,14530,Bandung,Jawa Barat,P3517,BRAND_S,2,2025000
1669612,2019-07-08,17725,Jakarta Selatan,DKI Jakarta,P3638,BRAND_S,24,113000
1719454,2019-11-21,17602,Tangerang,Banten,P3183,BRAND_S,4,240000
1701313,2019-10-11,15975,Jakarta Barat,DKI Jakarta,P0122,BRAND_A,12,695000
1720198,2019-11-24,13949,Jakarta Selatan,DKI Jakarta,P2093,BRAND_L,10,590000
1678630,2019-08-04,17126,Jakarta Pusat,DKI Jakarta,P2853,BRAND_R,1,740000
1742722,2019-12-31,13507,Bandung,Jawa Barat,P0912,BRAND_C,12,695000
1736062,2019-12-20,14703,Surabaya,Jawa Timur,P2625,BRAND_P,12,450000
1732456,2019-12-15,16360,Bandung,Jawa Barat,P3269,BRAND_S,2,450000
1672231,2019-07-15,14701,Malang,Jawa Timur,P1902,BRAND_J,1,740000
1711213,2019-11-04,16395,Semarang,Jawa Tengah,P1876,BRAND_J,24,149000
1718575,2019-11-20,13571,Jakarta Utara,DKI Jakarta,P3328,BRAND_S,8,303000
1688848,2019-09-05,14346,Depok,Jawa Barat,P2947,BRAND_R,3,2095000
1707697,2019-10-27,16667,Jakarta Selatan,DKI Jakarta,P2891,BRAND_R,12,450000
1675249,2019-07-24,16059,Jakarta Utara,DKI Jakarta,P0122,BRAND_A,3,590000
1724101,2019-12-01,16033,Yogyakarta,Yogyakarta,P4054,BRAND_W,1,2760000
1719934,2019-11-22,14071,Bandung,Jawa Barat,P2756,BRAND_P,5,159000
1724053,2019-12-01,17581,Purwokerto,Jawa Tengah,P1903,BRAND_J,30,639000
1707691,2019-10-27,16533,Jakarta Selatan,DKI Jakarta,P2975,BRAND_R,6,590000
1685719,2019-08-26,12921,Bogor,Jawa Barat,P3362,BRAND_S,12,310000
1688941,2019-09-05,17686,Bandung,Jawa Barat,P3128,BRAND_S,12,450000
1699003,2019-10-07,13798,Bandung,Jawa Barat,P3662,BRAND_S,72,383000
1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P0578,BRAND_B,10,884000
1742500,2019-12-31,16764,Jakarta Selatan,DKI Jakarta,P3049,BRAND_R,2,240000
1742074,2019-12-30,13790,Yogyakarta,Yogyakarta,P0709,BRAND_C,36,149000
1682719,2019-08-15,15827,Bogor,Jawa Barat,P2968,BRAND_R,1,4475000
1737373,2019-12-23,15721,Yogyakarta,Yogyakarta,P0274,BRAND_A,1,240000
1714324,2019-11-11,14096,Surakarta,Jawa Tengah,P0875,BRAND_C,2,1164000
1723423,2019-11-29,17979,Bekasi,Jawa Barat,P4071,BRAND_W,2,1045000
1696204,2019-09-27,16686,Bogor,Jawa Barat,P0122,BRAND_A,1,695000
1691194,2019-09-12,17576,Tangerang,Banten,P3304,BRAND_S,2,450000
1693627,2019-09-19,16458,Jakarta Timur,DKI Jakarta,P2094,BRAND_L,10,590000
1736794,2019-12-22,16942,Jakarta Utara,DKI Jakarta,P1803,BRAND_H,1,1745000
1717951,2019-11-19,15506,Jakarta Pusat,DKI Jakarta,P2099,BRAND_L,2,590000
1720996,2019-11-25,13982,Tangerang,Banten,P0578,BRAND_B,2,884000
1686613,2019-08-28,16324,Jakarta Selatan,DKI Jakarta,P0039,BRAND_A,14,113000
1729669,2019-12-10,14640,Bandung,Jawa Barat,P0310,BRAND_B,3,1745000
1689640,2019-09-08,16115,Jakarta Barat,DKI Jakarta,P0166,BRAND_A,1,1325000
1669297,2019-07-05,16184,Yogyakarta,Yogyakarta,P2870,BRAND_R,5,2900000
1701910,2019-10-14,17613,Jakarta Pusat,DKI Jakarta,P2900,BRAND_R,12,1045000
1696192,2019-09-27,14171,Bogor,Jawa Barat,P3517,BRAND_S,2,2025000
1707703,2019-10-27,17841,Jakarta Utara,DKI Jakarta,P3082,BRAND_R,1,1045000
1728823,2019-12-09,17793,Bogor,Jawa Barat,P2625,BRAND_P,1,450000
1711213,2019-11-04,16395,Semarang,Jawa Tengah,P3019,BRAND_R,1,345000
1713688,2019-11-08,15453,Jakarta Selatan,DKI Jakarta,P3270,BRAND_S,1,450000
1739839,2019-12-26,15993,Malang,Jawa Timur,P2790,BRAND_P,15,310000
1737904,2019-12-24,18118,Jakarta Selatan,DKI Jakarta,P3267,BRAND_S,1,450000
1719415,2019-11-21,15023,Jakarta Utara,DKI Jakarta,P2086,BRAND_L,4,590000
1708573,2019-10-29,14506,Jakarta Utara,DKI Jakarta,P1910,BRAND_J,1,740000
1715539,2019-11-13,17841,Jakarta Utara,DKI Jakarta,P3267,BRAND_S,3,450000
1731028,2019-12-12,12749,Malang,Jawa Timur,P2047,BRAND_L,4,1325000
1670200,2019-07-09,16919,Malang,Jawa Timur,P3633,BRAND_S,2,1745000
1693006,2019-09-18,15800,Jakarta Barat,DKI Jakarta,P3503,BRAND_S,4,159000
1697569,2019-10-02,17345,Depok,Jawa Barat,P4017,BRAND_W,4,1325000
1676194,2019-07-26,13285,Malang,Jawa Timur,P2924,BRAND_R,10,310000
1736569,2019-12-22,17769,Malang,Jawa Timur,P3931,BRAND_W,4,2095000
1676194,2019-07-26,13285,Malang,Jawa Timur,P2094,BRAND_L,10,590000
1685095,2019-08-23,15974,Jakarta Barat,DKI Jakarta,P0221,BRAND_A,4,1325000
1696252,2019-09-29,15738,Jakarta Selatan,DKI Jakarta,P2934,BRAND_R,8,604000
1716874,2019-11-17,16931,Jakarta Pusat,DKI Jakarta,P2489,BRAND_P,1,1045000
1740949,2019-12-27,18109,Tangerang,Banten,P0413,BRAND_B,1,1395000
1669453,2019-07-07,16938,Bogor,Jawa Barat,P3013,BRAND_R,1,1745000
1681252,2019-08-12,16011,Yogyakarta,Yogyakarta,P0232,BRAND_A,24,450000
1698658,2019-10-04,17426,Jakarta Timur,DKI Jakarta,P2080,BRAND_L,3,2095000
1733347,2019-12-16,16549,Jakarta Pusat,DKI Jakarta,P3428,BRAND_S,1,450000
1699225,2019-10-07,16984,Jakarta Pusat,DKI Jakarta,P0835,BRAND_C,2,310000
1722796,2019-11-28,15605,Jakarta Barat,DKI Jakarta,P3006,BRAND_R,3,1745000
1728748,2019-12-09,17811,Malang,Jawa Timur,P2102,BRAND_L,1,590000
1696993,2019-09-30,13211,Bogor,Jawa Barat,P4116,BRAND_W,25,159000
1720036,2019-11-24,17609,Jakarta Pusat,DKI Jakarta,P1876,BRAND_J,3,149000
1722721,2019-11-28,15998,Bandung,Jawa Barat,P2441,BRAND_P,4,205000
1692184,2019-09-16,14505,Jakarta Timur,DKI Jakarta,P2097,BRAND_L,4,590000
1727200,2019-12-06,13810,Denpasar,Bali,P0673,BRAND_C,12,159000
1673869,2019-07-18,18283,Jakarta Selatan,DKI Jakarta,P3341,BRAND_S,1,205000
1736782,2019-12-22,15747,Jakarta Timur,DKI Jakarta,P1760,BRAND_H,6,590000
1690288,2019-09-10,13999,Bekasi,Jawa Barat,P2101,BRAND_L,10,590000
1737526,2019-12-23,14562,Jakarta Pusat,DKI Jakarta,P0753,BRAND_C,2,1500000
1674946,2019-07-23,15065,Jakarta Pusat,DKI Jakarta,P3261,BRAND_S,12,450000
1727104,2019-12-05,13396,Jakarta Pusat,DKI Jakarta,P2953,BRAND_R,12,520000
1724896,2019-12-03,17964,Tangerang,Banten,P3045,BRAND_R,1,450000
1716919,2019-11-17,17841,Jakarta Utara,DKI Jakarta,P1791,BRAND_H,1,2200000
1727272,2019-12-06,17295,Depok,Jawa Barat,P0737,BRAND_C,2,310000
1740334,2019-12-26,12950,Purwokerto,Jawa Tengah,P1902,BRAND_J,100,639000
1706857,2019-10-24,14305,Surakarta,Jawa Tengah,P2398,BRAND_P,24,695000
1722820,2019-11-28,16322,Jakarta Pusat,DKI Jakarta,P3614,BRAND_S,3,450000
1716634,2019-11-15,13429,Jakarta Pusat,DKI Jakarta,P2459,BRAND_P,24,149000
1708609,2019-10-29,13269,Depok,Jawa Barat,P0784,BRAND_C,4,2025000
1680142,2019-08-08,17259,Jakarta Selatan,DKI Jakarta,P3295,BRAND_S,1,1465000
1717396,2019-11-18,14474,Purwokerto,Jawa Tengah,P0116,BRAND_A,6,747000
1685092,2019-08-23,18127,Malang,Jawa Timur,P2968,BRAND_R,1,4475000
1704736,2019-10-21,13867,Jakarta Barat,DKI Jakarta,P3048,BRAND_R,12,450000
1724479,2019-12-02,15870,Tangerang,Banten,P2445,BRAND_P,1,205000
1680739,2019-08-11,14292,Surakarta,Jawa Tengah,P1892,BRAND_J,20,740000
1708210,2019-10-29,13319,Yogyakarta,Yogyakarta,P2485,BRAND_P,6,1045000
1704208,2019-10-18,13336,Jakarta Selatan,DKI Jakarta,P3590,BRAND_S,4,1465000
1717987,2019-11-19,15443,Depok,Jawa Barat,P0099,BRAND_A,3,450000
1669096,2019-07-05,16370,Semarang,Jawa Tengah,P2089,BRAND_L,10,590000
1689088,2019-09-05,18093,Jakarta Selatan,DKI Jakarta,P0881,BRAND_C,36,747000
1677028,2019-07-30,15549,Surakarta,Jawa Tengah,P4082,BRAND_W,1,2095000
1731319,2019-12-12,14456,Jakarta Timur,DKI Jakarta,P3183,BRAND_S,3,240000
1726927,2019-12-05,14466,Surabaya,Jawa Timur,P0126,BRAND_A,24,205000
1668955,2019-07-05,16767,Yogyakarta,Yogyakarta,P3635,BRAND_S,6,904000
1706866,2019-10-24,13759,Jakarta Selatan,DKI Jakarta,P0128,BRAND_A,24,205000
1738561,2019-12-24,12748,Jakarta Utara,DKI Jakarta,P2600,BRAND_P,5,1045000
1667554,2019-07-02,13050,Jakarta Timur,DKI Jakarta,P3261,BRAND_S,2,450000
1716721,2019-11-15,13709,Yogyakarta,Yogyakarta,P0799,BRAND_C,12,520000
1742617,2019-12-31,18283,Jakarta Selatan,DKI Jakarta,P1908,BRAND_J,10,740000
1686640,2019-08-28,13975,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,2,740000
1678090,2019-08-02,16091,Jakarta Selatan,DKI Jakarta,P1897,BRAND_J,10,740000
1689523,2019-09-06,16746,Jakarta Utara,DKI Jakarta,P3222,BRAND_S,2,2200000
1670164,2019-07-09,15218,Yogyakarta,Yogyakarta,P2853,BRAND_R,1,740000
1716658,2019-11-15,17463,Semarang,Jawa Tengah,P4040,BRAND_W,2,747000
1725994,2019-12-04,13209,Bekasi,Jawa Barat,P2877,BRAND_R,5,747000
1682680,2019-08-15,13804,Surakarta,Jawa Tengah,P3596,BRAND_S,3,1745000
1709680,2019-10-31,12627,Denpasar,Bali,P2865,BRAND_R,6,1045000
1692952,2019-09-18,13890,Malang,Jawa Timur,P0340,BRAND_B,24,289000
1714324,2019-11-11,14096,Surakarta,Jawa Tengah,P0754,BRAND_C,1,1458000
1673395,2019-07-18,16187,Jakarta Selatan,DKI Jakarta,P3270,BRAND_S,12,450000
1679953,2019-08-08,16657,Jakarta Timur,DKI Jakarta,P3507,BRAND_S,2,159000
1722892,2019-11-28,16602,Bekasi,Jawa Barat,P0784,BRAND_C,4,2025000
1727956,2019-12-08,17841,Jakarta Utara,DKI Jakarta,P3428,BRAND_S,24,450000
1702963,2019-10-16,16627,Jakarta Selatan,DKI Jakarta,P3328,BRAND_S,8,303000
1731103,2019-12-12,12847,Bandung,Jawa Barat,P4080,BRAND_W,8,113000
1671949,2019-07-14,17299,Jakarta Barat,DKI Jakarta,P0681,BRAND_C,12,159000
1675711,2019-07-25,17673,Yogyakarta,Yogyakarta,P3115,BRAND_S,4,1150000
1694851,2019-09-25,17320,Jakarta Pusat,DKI Jakarta,P1867,BRAND_J,6,520000
1686382,2019-08-28,13717,Malang,Jawa Timur,P2894,BRAND_R,24,149000
1742869,2019-12-31,17841,Jakarta Utara,DKI Jakarta,P3495,BRAND_S,1,590000
1706737,2019-10-24,17528,Jakarta Selatan,DKI Jakarta,P3589,BRAND_S,2,1465000
1700221,2019-10-09,17033,Jakarta Pusat,DKI Jakarta,P2912,BRAND_R,48,149000
1723771,2019-12-01,18077,Jakarta Selatan,DKI Jakarta,P0882,BRAND_C,12,904000
1716577,2019-11-15,18118,Jakarta Selatan,DKI Jakarta,P3054,BRAND_R,3,450000
1715230,2019-11-13,15853,Jakarta Utara,DKI Jakarta,P2712,BRAND_P,25,159000
1696849,2019-09-30,15238,Semarang,Jawa Tengah,P3046,BRAND_R,12,450000
1675621,2019-07-25,17706,Jakarta Utara,DKI Jakarta,P0297,BRAND_B,24,590000
1718266,2019-11-19,13601,Jakarta Pusat,DKI Jakarta,P0307,BRAND_B,4,1150000
1667509,2019-07-02,13098,Jakarta Pusat,DKI Jakarta,P4138,BRAND_W,25,159000
1719457,2019-11-21,17530,Jakarta Selatan,DKI Jakarta,P2954,BRAND_R,20,299000
1727563,2019-12-06,14125,Malang,Jawa Timur,P4074,BRAND_W,4,1500000
1734922,2019-12-18,17290,Jakarta Barat,DKI Jakarta,P0578,BRAND_B,4,884000
1722934,2019-11-28,15640,Surakarta,Jawa Tengah,P4066,BRAND_W,1,5945000
1709482,2019-10-31,13591,Purwokerto,Jawa Tengah,P3250,BRAND_S,12,310000
1726822,2019-12-05,14096,Surakarta,Jawa Tengah,P3438,BRAND_S,1,4373000
1670203,2019-07-09,13476,Bogor,Jawa Barat,P0128,BRAND_A,24,205000
1724029,2019-12-01,16243,Jakarta Selatan,DKI Jakarta,P3268,BRAND_S,1,450000
1727554,2019-12-06,14662,Jakarta Timur,DKI Jakarta,P2853,BRAND_R,3,740000
1684507,2019-08-21,14305,Surakarta,Jawa Tengah,P0233,BRAND_A,12,450000
1667395,2019-07-02,16422,Yogyakarta,Yogyakarta,P2445,BRAND_P,120,159000
1692421,2019-09-17,12621,Denpasar,Bali,P3082,BRAND_R,12,1045000
1676626,2019-07-29,13301,Jakarta Barat,DKI Jakarta,P2667,BRAND_P,1,1920000
1699822,2019-10-08,13032,Jakarta Timur,DKI Jakarta,P0770,BRAND_C,1,740000
1698106,2019-10-03,12839,Jakarta Selatan,DKI Jakarta,P2877,BRAND_R,5,747000
1681078,2019-08-12,14159,Jakarta Utara,DKI Jakarta,P0132,BRAND_A,2,205000
1685137,2019-08-23,14499,Depok,Jawa Barat,P3289,BRAND_S,2,740000
1725181,2019-12-03,13089,Jakarta Timur,DKI Jakarta,P4067,BRAND_W,6,2795000
1704178,2019-10-18,13097,Tangerang,Banten,P3334,BRAND_S,3,1045000
1679815,2019-08-08,17315,Jakarta Selatan,DKI Jakarta,P2715,BRAND_P,3,1045000
1694569,2019-09-25,12477,Denpasar,Bali,P4060,BRAND_W,10,3144000
1702426,2019-10-15,16360,Bandung,Jawa Barat,P3356,BRAND_S,1,450000
1711270,2019-11-04,14451,Jakarta Selatan,DKI Jakarta,P2091,BRAND_L,5,590000
1705039,2019-10-21,14096,Surakarta,Jawa Tengah,P2063,BRAND_L,10,303000
1708906,2019-10-30,12748,Jakarta Utara,DKI Jakarta,P0119,BRAND_A,3,303000
1724122,2019-12-01,17107,Jakarta Selatan,DKI Jakarta,P0269,BRAND_A,144,86000
1728214,2019-12-08,18069,Malang,Jawa Timur,P1906,BRAND_J,1,740000
1680745,2019-08-11,16255,Bogor,Jawa Barat,P2763,BRAND_P,2,590000
1676194,2019-07-26,13285,Malang,Jawa Timur,P1905,BRAND_J,10,740000
1704310,2019-10-18,12518,Denpasar,Bali,P3583,BRAND_S,12,159000
1734916,2019-12-18,14088,Bekasi,Jawa Barat,P0230,BRAND_A,6,2900000
1724161,2019-12-01,14547,Yogyakarta,Yogyakarta,P0274,BRAND_A,2,240000
1713118,2019-11-07,16121,Jakarta Barat,DKI Jakarta,P4080,BRAND_W,2,113000
1694182,2019-09-22,16686,Bogor,Jawa Barat,P0902,BRAND_C,1,2900000
1710685,2019-11-03,15821,Jakarta Selatan,DKI Jakarta,P1885,BRAND_J,3,590000
1706605,2019-10-24,12957,Malang,Jawa Timur,P3428,BRAND_S,12,450000
1668217,2019-07-03,16126,Jakarta Barat,DKI Jakarta,P2895,BRAND_R,8,1325000
1727830,2019-12-08,17920,Jakarta Selatan,DKI Jakarta,P3013,BRAND_R,4,1745000
1696225,2019-09-29,16813,Jakarta Selatan,DKI Jakarta,P0721,BRAND_C,3,450000
1726768,2019-12-05,14262,Jakarta Utara,DKI Jakarta,P0798,BRAND_C,6,747000
1675621,2019-07-25,17706,Jakarta Utara,DKI Jakarta,P3665,BRAND_S,4,2375000
1698082,2019-10-03,15618,Tangerang,Banten,P3614,BRAND_S,12,450000
1736860,2019-12-22,13546,Bogor,Jawa Barat,P3630,BRAND_S,1,450000
1676257,2019-07-28,16931,Jakarta Pusat,DKI Jakarta,P4009,BRAND_W,9,1045000
1730587,2019-12-11,14825,Jakarta Pusat,DKI Jakarta,P0255,BRAND_A,24,604000
1723528,2019-11-29,16012,Jakarta Selatan,DKI Jakarta,P4100,BRAND_W,48,113000
1724104,2019-12-01,15426,Jakarta Timur,DKI Jakarta,P3441,BRAND_S,6,113000
1693717,2019-09-20,15078,Jakarta Barat,DKI Jakarta,P1913,BRAND_J,10,740000
1712566,2019-11-06,17314,Bekasi,Jawa Barat,P3662,BRAND_S,12,450000
1685392,2019-08-23,13178,Jakarta Selatan,DKI Jakarta,P2094,BRAND_L,30,590000
1716952,2019-11-17,14629,Jakarta Selatan,DKI Jakarta,P0671,BRAND_C,12,159000
1738636,2019-12-25,13098,Jakarta Pusat,DKI Jakarta,P2094,BRAND_L,20,590000
1693657,2019-09-19,16670,Bekasi,Jawa Barat,P2955,BRAND_R,6,1325000
1695973,2019-09-27,13232,Jakarta Pusat,DKI Jakarta,P0170,BRAND_A,1,1325000
1706077,2019-10-23,13901,Surakarta,Jawa Tengah,P2667,BRAND_P,3,1920000
1695424,2019-09-26,17841,Jakarta Utara,DKI Jakarta,P2442,BRAND_P,1,205000
1698607,2019-10-04,15652,Jakarta Selatan,DKI Jakarta,P0870,BRAND_C,24,450000
1719229,2019-11-21,13488,Surabaya,Jawa Timur,P0674,BRAND_C,12,159000
1727806,2019-12-08,17838,Yogyakarta,Yogyakarta,P3042,BRAND_R,96,264000
1720030,2019-11-24,13566,Jakarta Pusat,DKI Jakarta,P4081,BRAND_W,5,113000
1721812,2019-11-27,15830,Bandung,Jawa Barat,P3250,BRAND_S,12,310000
1677076,2019-07-30,16338,Jakarta Selatan,DKI Jakarta,P0072,BRAND_A,1,5245000
1727515,2019-12-06,13999,Bekasi,Jawa Barat,P2853,BRAND_R,6,740000
1674190,2019-07-19,16395,Semarang,Jawa Tengah,P2529,BRAND_P,6,310000
1734301,2019-12-18,15814,Malang,Jawa Timur,P0579,BRAND_B,12,884000
1733134,2019-12-16,15527,Bandung,Jawa Barat,P1723,BRAND_H,1,450000
1732534,2019-12-15,17561,Malang,Jawa Timur,P2101,BRAND_L,1,590000
1703722,2019-10-17,18172,Purwokerto,Jawa Tengah,P0167,BRAND_A,4,1325000
1710376,2019-11-01,17509,Bekasi,Jawa Barat,P0075,BRAND_A,6,747000
1720156,2019-11-24,13421,Jakarta Barat,DKI Jakarta,P1890,BRAND_J,10,740000
1676665,2019-07-29,14056,Bekasi,Jawa Barat,P0609,BRAND_B,12,590000
1670671,2019-07-10,17581,Purwokerto,Jawa Tengah,P1901,BRAND_J,20,740000
1671202,2019-07-11,13098,Jakarta Pusat,DKI Jakarta,P0588,BRAND_B,4,5245000
1741897,2019-12-30,16360,Bandung,Jawa Barat,P0623,BRAND_B,4,695000
1696435,2019-09-30,15005,Jakarta Selatan,DKI Jakarta,P2089,BRAND_L,2,590000
1731934,2019-12-13,18225,Surakarta,Jawa Tengah,P2080,BRAND_L,1,2095000
1727932,2019-12-08,17287,Jakarta Pusat,DKI Jakarta,P0002,BRAND_A,1,904000
1697335,2019-10-01,17460,Jakarta Selatan,DKI Jakarta,P0862,BRAND_C,1,4475000
1724677,2019-12-02,14700,Jakarta Pusat,DKI Jakarta,P3589,BRAND_S,1,1465000
1724143,2019-12-01,15427,Depok,Jawa Barat,P0972,BRAND_C,2,240000
1727770,2019-12-06,17069,Jakarta Pusat,DKI Jakarta,P2102,BRAND_L,10,590000
